duration;iterationCount;patternLength;textLength
6333;5618;921;5915
9709;7672;2549;9349
10041;5513;1199;5790
9459;7790;2822;8365
3958;3352;1484;3181
14875;1704;767;1565
2083;1966;865;6314
4708;3883;384;7466
4125;4824;2354;6385
6959;6921;1415;5407
8958;6497;2263;4763
7291;7572;2837;7517
15834;11911;3139;9924
12416;8491;1387;8095
4833;4610;940;7007
6584;4790;2300;5085
10709;6700;1894;5416
3708;906;341;1530
6750;4196;1281;9715
6875;5177;1697;4733
9458;10543;4484;9962
2375;2179;436;6084
18167;10250;3101;8109
23500;13336;4432;9828
3000;2365;467;2311
9750;6414;1384;4971
7250;6577;1386;6968
375;211;73;227
4083;1505;212;3964
1459;1424;469;1388
10875;8998;817;9417
1416;1289;195;1105
15042;11241;1841;9099
10500;8860;3877;8005
3125;2805;823;2862
5000;1548;212;1528
6750;5980;1043;4774
9208;6215;980;6125
3709;3684;1104;3142
1750;1496;334;1927
959;821;284;1639
1750;1719;665;1743
4334;1424;17;4387
8500;9421;4503;9719
2291;1877;61;1848
500;428;100;1874
8333;7979;2377;8823
167;125;38;420
5666;6332;3030;6930
7417;5122;1315;6697
8709;7029;3272;7099
292;106;50;406
10625;9775;3709;8080
13958;12062;4816;9865
1291;1039;217;1402
3834;2487;86;8067
6333;4575;1062;4289
500;380;151;376
4834;4292;797;6916
1833;1903;819;1734
8458;7116;667;9867
11167;7962;2496;6641
9042;5924;1576;4422
6708;7046;3336;7094
10083;8943;1115;9118
4875;4723;1943;5080
4375;3816;714;5764
16625;13640;4618;9560
2208;2047;967;2045
2167;1853;255;5455
1083;968;280;3119
1458;1177;55;2853
1250;1006;269;1425
834;626;164;637
1792;1216;173;4927
17792;11684;2282;9134
6500;1256;493;1004
4791;4161;442;7330
12541;10863;1392;9887
2083;1545;17;3060
2333;1897;23;1814
12959;10485;3306;7531
3167;3364;1387;3089
10000;8623;1682;8201
3125;2775;459;2645
2125;1775;161;1889
6875;4977;2109;6357
1750;1335;104;1327
10750;8869;3364;6978
10625;6188;2026;7686
3667;3038;768;2963
3916;3722;1132;2542
2833;2466;212;2995
916;915;304;902
12041;7614;3717;7556
1875;1907;822;1868
1417;1508;600;1327
708;615;163;522
11208;8593;3177;6465
6792;3848;1503;3594
292;212;104;456
4792;4708;1483;3151
2250;2328;947;3962
1125;932;40;2946
3667;3652;1129;3096
6292;5946;706;9307
291;191;47;2561
9500;6801;2042;5988
2125;1794;234;3117
1291;1225;387;3474
917;819;203;666
13250;8641;3919;8294
7166;5535;1692;4680
5334;4022;1186;8489
3416;3377;1127;2259
1333;1230;308;1383
10375;8884;1750;9906
11000;8156;2448;6596
8416;8641;3516;7173
1417;1394;478;1422
8125;7872;1733;6998
14625;10733;2738;8988
10334;7221;1337;8775
14792;10560;1952;8712
2417;2421;965;2732
291;84;31;186
12625;11502;4272;8622
2208;2144;745;4864
9250;8927;1824;7230
12042;9937;3624;8871
5500;3036;1179;2746
375;266;92;488
5584;4998;1023;7029
7292;7219;1471;6155
1083;899;47;1083
1667;1609;430;3928
3125;3332;1166;4167
4375;1596;728;5444
4750;4967;2010;9803
1666;1422;294;1473
19625;9166;3731;9125
583;468;84;2029
2292;1644;224;3816
1625;1157;376;949
1417;1097;42;1870
15084;8506;1989;7568
1083;1104;449;900
708;678;284;1608
417;313;123;281
250;209;103;249
2542;2487;715;2293
3250;3215;1087;2293
1208;1266;515;1994
8041;8861;3198;9438
3083;3300;1460;4178
3583;3743;1211;2987
10750;8647;1851;8355
10750;7985;2675;5759
3250;3125;899;2374
11917;8399;2890;8594
7916;7629;2489;6409
5166;3856;638;3560
5166;5267;2026;4656
10000;8800;3867;9583
5667;6466;2695;6581
9458;9624;3267;9296
8667;8338;1425;8479
4833;2070;915;3071
12000;4523;299;6848
10958;9511;2171;7641
458;255;91;2807
22666;8592;1484;8829
4334;3930;945;3332
2292;1882;133;7562
1750;1731;726;3087
10500;8224;3465;8159
6708;5372;2212;6360
625;505;138;807
4875;5289;2003;7568
5750;5274;1265;8593
5458;3649;369;8281
1083;874;411;1767
6291;4567;896;4058
19958;5585;2211;7981
334;236;108;286
14833;11223;3348;8553
417;305;38;1120
2166;2013;690;5044
7458;6888;1386;7034
4084;3442;313;4785
1833;1377;79;6247
7958;7738;2623;5372
2417;2537;1010;2482
4416;3787;204;4640
3625;3923;1380;3001
8750;7668;2761;7572
4375;3773;189;7208
9333;8647;1924;8432
1334;1330;609;2175
4250;3891;895;5807
625;533;191;403
959;863;366;5085
875;654;46;986
7333;7084;1634;5900
8209;7233;107;8110
7333;5718;1643;7338
12709;11119;4215;8996
2667;2951;1438;3255
1708;1419;267;4714
8541;7214;239;9815
9083;8704;2704;6778
4750;4321;280;8864
7708;7809;2668;9021
11333;7703;764;7857
6875;5127;851;4449
7583;6862;2562;5324
11083;7874;3085;6915
4917;4043;210;4307
2125;1996;648;1405
7417;6094;86;8508
4750;4844;1557;6573
667;542;230;499
708;577;108;4724
12875;10337;2567;9241
19083;14209;4771;9779
10833;9091;372;9392
1666;1423;164;1408
3208;3462;1693;3405
2166;2291;836;3212
13750;6951;1458;7937
2334;2376;878;3033
16375;10069;3656;9588
3375;3671;1766;4372
1125;935;29;2856
2500;1939;223;2418
10833;8727;3449;8397
5083;1316;472;1165
2292;2131;346;2338
4125;4061;1246;3149
5000;5135;1325;9179
3375;2908;296;2988
333;257;81;173
8000;5698;2275;6566
2375;2117;424;2291
3333;3076;441;7422
459;241;98;2387
5792;2361;210;6589
5834;5350;753;5235
7250;4413;2093;5593
9750;7271;2230;6351
15666;12447;3485;9251
2833;2590;868;4308
12625;3180;1341;4109
333;302;129;275
7708;5277;2265;5004
3791;3471;727;8087
6125;6331;2626;8559
2375;2542;1073;3252
2375;2371;878;1807
9084;5866;2306;5522
8167;6849;3161;6784
6333;7196;3248;8931
2875;2977;1099;2235
4500;3051;1310;2622
3583;3851;1570;3647
14291;11007;2279;9237
7417;1863;288;1596
5250;4296;1645;3563
6250;2885;1207;2726
1666;1066;36;1909
8542;5437;2145;8313
10667;7380;1535;8945
5875;4817;2192;7375
3958;3331;427;5825
2500;2505;1019;5065
8375;6904;3234;9771
10291;7177;2193;6256
3416;3313;819;4683
1208;1079;57;1148
834;676;187;929
2958;3156;1420;2861
4750;1195;207;1173
11375;7946;2074;8001
8292;8088;2517;5917
2667;2535;831;4975
11958;9237;520;9680
1250;1225;379;2526
6375;4536;999;4205
2500;2435;1101;3453
1042;859;84;771
19167;13460;4390;9502
11167;9100;2708;7148
3917;501;238;955
10333;6656;1534;5301
2792;2360;225;4149
708;634;195;711
7000;7444;2474;7391
9000;7826;3265;6845
1250;1200;266;1151
4833;3231;1083;2253
7250;6854;1367;5947
500;399;137;1082
4208;2418;836;3213
6500;4382;35;4677
2250;1515;217;9941
250;109;20;161
11833;11938;4512;9209
11042;10748;3581;8354
9125;5078;1423;7483
1167;943;382;8445
1208;905;39;1355
1291;1295;412;1078
14959;11037;4305;8822
7250;7142;2257;5605
2791;1147;321;3612
7042;7063;1888;6686
3125;3397;1158;4578
6667;6846;2135;8196
7500;5751;1551;5452
1375;1028;82;2068
9792;7321;355;7076
5292;3713;399;5344
9083;5801;2617;7063
7750;3381;1539;4682
917;704;95;1906
8666;8804;3242;9078
1958;2045;740;1670
1750;1421;203;1207
7625;4307;1075;4966
584;464;73;1419
2458;2499;848;2252
7541;6277;2269;5381
10583;9746;2551;7442
1167;921;286;1148
3583;3806;1738;9273
1750;1621;371;1927
5083;4062;649;6179
6666;5836;1086;7970
6292;6071;1890;4918
3541;3000;414;2883
1084;925;216;1136
3042;2509;485;2114
2500;2652;1035;2260
5791;4674;31;6556
2250;2118;1005;2252
8166;6338;2458;7453
18000;12528;4015;9253
7792;7514;2247;5816
11166;11578;4118;8379
9250;8653;2754;8489
1375;1208;555;2001
4333;3326;1218;6395
4416;3384;652;5131
4250;2978;1345;3201
750;569;64;1587
1875;1961;936;2742
3333;3613;1575;3632
7417;5521;1059;5500
7875;5880;1314;5262
5875;5194;862;9949
1958;1811;786;9480
2125;1812;385;1684
7833;6233;192;9018
11750;12309;3642;8908
4750;5033;2043;4206
11375;11092;3700;9225
5375;4546;423;6755
8834;8183;1721;7375
5459;4451;108;6290
625;506;23;805
1083;1014;497;1804
5375;3883;1738;5789
5166;4741;1321;8641
9916;7985;23;8035
3375;3428;1252;4391
11208;11615;3361;8474
7041;7065;2311;7034
1500;1003;270;9950
9291;2680;449;5697
2584;1942;443;2330
2834;2703;819;2209
5709;5972;2500;9948
6000;6314;2551;7375
1250;1013;335;932
1166;1083;344;1410
2417;1876;287;2609
1709;1524;648;1887
4417;3611;106;3854
8584;8582;2346;8254
1667;1529;451;1079
4958;5388;1846;4279
5792;5393;1160;4603
7583;6765;1106;7790
1333;1117;202;1821
3584;2705;600;5934
6750;4825;1118;9067
5209;4757;852;4112
6875;6854;2733;9391
3250;2666;1086;5299
4167;4068;1421;3660
4875;4329;993;3337
2208;2200;897;3118
6625;7077;2506;6132
1375;1203;226;1028
4292;4488;2187;6363
584;429;85;2963
1791;1781;577;4167
6375;7165;2996;6377
9625;9860;3225;8032
583;501;159;348
3916;2940;1234;4076
11125;10966;3755;9155
5458;4058;1127;6166
4250;3654;577;8054
666;651;246;512
334;316;147;1929
11000;9758;2761;8501
8875;7714;1443;6377
1166;853;93;4828
6583;6210;1698;9681
4000;4044;1535;5479
3208;2906;575;2876
792;789;331;1009
7625;8035;3028;6580
8166;7944;2073;5750
4458;4019;414;4223
2083;1888;311;2903
8417;7477;1102;9594
1833;1941;931;6758
1958;1749;440;1749
1459;1353;313;2392
291;173;66;583
9750;9412;2788;7026
375;240;20;244
9666;6495;701;6633
7750;7523;2584;5927
9958;9573;2478;8861
3459;2860;289;2737
9958;9162;2124;8303
2667;2933;1398;4954
8083;8472;3094;6234
2708;2243;46;4137
1875;1544;87;1626
4917;4000;13;4869
6625;5748;624;6485
9208;9497;3039;9273
6292;6434;2416;7368
8167;7668;1500;6310
6083;5503;1021;4730
4375;3308;1231;2985
3875;3452;1280;4722
5750;5884;1979;6708
1458;1316;441;2377
5542;5784;2701;5687
8584;8762;2780;6411
1000;848;137;979
6041;5888;1376;4756
13834;11597;3759;8055
6083;5975;2158;4799
333;232;72;248
13000;10814;4106;9064
8750;7279;1190;6962
6333;5296;2444;5127
3000;2171;928;2682
4208;3001;652;2952
4500;4604;1975;5202
10667;10741;3870;8501
1000;839;159;2536
9875;9042;1685;9304
5875;5035;543;8401
6458;6190;1490;9989
5167;4270;791;4582
2125;2001;657;3892
5958;5448;1347;9719
583;463;57;410
15459;12066;2348;9812
12917;12231;3016;9182
5583;4546;456;7271
10000;8639;1398;7472
7291;6191;472;7023
1875;1737;811;2172
10375;10399;3453;9897
7958;7515;1797;7264
959;764;16;1353
7000;6047;340;8125
1084;867;12;1712
958;886;267;1101
10917;10509;3355;6985
11917;9098;2347;9647
2875;2424;594;7006
792;677;231;1722
5375;5628;2327;8243
1083;836;171;688
3583;3204;517;3181
2875;2570;591;3928
583;436;157;594
5416;4932;955;5367
6917;7962;3719;8441
4416;4207;763;4153
2583;2833;1195;2660
8625;7342;548;7364
8417;7914;2425;8260
3917;3646;890;9155
9041;8461;2504;8592
6000;6432;2709;7339
9000;7693;1581;9979
5292;5286;1730;7541
7541;7497;2447;7845
11542;11430;3363;9864
9292;8392;1364;9561
4166;3031;543;5466
4583;3394;1011;5055
5292;5131;1862;4712
2875;2490;99;9914
2208;1913;230;4908
500;310;105;1503
12208;11523;2826;8856
7250;7550;3284;7500
292;155;41;322
3292;2800;482;4886
8083;8392;2487;5920
500;441;59;399
2834;2775;800;2675
7541;8100;2920;7908
2209;2172;599;1626
1917;1799;389;1493
7084;6683;1157;7296
5666;5501;1337;5612
8792;8865;2666;6534
3459;3307;767;3668
9667;8923;1725;8385
3083;3013;578;5959
6458;5582;2428;7943
5208;4295;953;6032
2333;2189;640;6217
7500;7089;2478;6109
1458;1567;677;3621
5167;4454;571;6111
8541;8789;3002;8943
6000;5215;590;7278
3458;2986;322;2772
5541;4407;50;5867
7208;6941;2284;5229
9542;7895;3268;7828
666;410;188;797
7750;8372;3530;9281
11333;8205;1716;7478
6208;5455;1045;4905
834;663;130;1658
500;433;178;363
11958;11793;3337;8735
6208;5601;1721;8078
3042;2930;919;4238
9958;8909;1682;7596
2791;2823;1109;2571
1416;1444;527;2070
7417;7292;1971;7360
2250;2339;994;7060
708;714;244;1485
7291;7383;2293;8138
7917;6973;1199;6079
5083;5196;2160;4528
6000;5064;546;8091
625;449;48;431
7500;6720;1243;6110
7667;6865;2152;6392
1666;1296;480;2170
2917;1910;97;6496
7833;7877;2981;7172
3833;3634;1215;2514
8333;7400;1504;7923
1083;1021;486;4891
4666;3907;461;3363
3416;3103;972;6435
4583;4195;1094;8352
2417;2303;868;1855
3709;3233;240;3608
9708;10396;3475;9355
3000;2706;321;4809
4834;4641;1174;3548
916;889;199;1043
7708;7160;1653;5688
1625;1465;385;1811
2958;2995;1332;3001
6875;5830;498;6596
5709;5738;1648;6392
3333;2676;1024;5700
5750;4249;1264;6585
7417;6833;1755;7281
792;599;17;1306
2125;1445;268;8134
291;68;10;121
4792;4167;983;7849
4375;3780;996;2789
2375;2348;655;1728
8083;8136;2987;6447
1166;1077;363;3770
6708;6965;2287;6271
459;345;153;359
7542;8551;3830;9710
4750;4335;664;3772
1625;1601;344;1671
7209;7540;2418;4998
5334;4328;29;4498
4750;4177;352;4102
6541;6675;2396;5275
1917;1845;360;2439
3958;3760;1420;3801
7333;6328;607;5773
9834;9435;2157;7624
917;675;78;798
8375;6878;1764;5081
4459;3198;492;5138
11083;9832;3812;9532
2542;2532;1063;2744
5958;4880;259;6931
9792;9938;3983;8992
9041;8133;1068;8175
8250;8120;2487;7494
3750;3693;923;2884
3167;3215;877;2957
1042;1144;474;1787
2500;2349;405;4093
2792;2577;765;2071
7292;7578;2337;7886
9792;8748;1864;7066
6208;5686;1105;5215
1334;889;271;1182
6667;5259;1407;4734
3292;2441;101;2538
3875;3063;1158;8204
9500;9546;4052;9053
5750;6203;2970;6999
8167;8031;2346;7963
3792;3568;1081;3542
10708;10189;2863;7131
5125;4669;1551;7263
500;373;50;1472
4125;3877;879;3042
11167;7388;464;6782
2125;1938;689;4562
1375;1336;560;5085
2042;1808;354;1398
2000;1766;300;2153
9917;4405;669;9158
5334;5141;1178;4394
3000;2768;463;2341
3792;3664;1343;3847
5250;5248;1688;4630
6375;6355;2310;7485
4958;4826;1490;4251
3375;3366;1005;7803
5208;4830;1104;4249
4208;3683;400;4144
2625;2343;423;2802
4583;4446;1014;5647
1500;1468;612;1947
3083;2611;193;3783
9583;9771;3254;8811
791;642;114;534
5042;4767;1060;4714
1041;903;218;1241
6125;5692;1878;4112
1334;1186;331;2309
4500;4415;1726;3903
3417;3120;643;4987
333;139;27;265
3125;3054;1154;3407
834;753;218;710
13167;9146;1326;9268
2667;1775;253;2165
875;490;22;865
6083;5270;1159;8000
3875;3945;1623;3362
5542;5133;1410;3604
5292;4200;1253;3151
2583;2314;727;6689
7459;7010;1758;7141
834;603;72;1072
4625;4361;1203;7831
6708;6201;1370;6240
8500;4601;179;6092
292;174;15;250
2125;1651;138;3354
10291;9314;1359;9187
1875;1778;758;4740
4583;3974;308;4516
8500;9022;3333;8609
1583;1503;497;2275
8833;7957;1236;8684
6833;6739;2497;6594
6459;5269;2098;6920
4000;3160;1006;2681
8291;7522;1611;7515
3916;4204;1773;5036
3292;2501;79;2694
12041;11984;3907;8126
3875;3229;482;2669
1208;1153;291;6884
7250;7371;2547;6569
7417;7266;1700;5959
2125;1798;151;2184
4542;4598;1602;5252
4417;4443;1564;4024
8709;9127;3826;7985
5583;6023;2740;5634
8250;7197;701;6341
5375;4544;640;5532
5166;4112;1505;6022
2959;2194;538;1772
4375;3363;753;2774
3875;3082;84;9527
3250;3242;1190;3401
38125;1109;435;998
4042;3989;1293;3838
7167;6272;1609;4979
1292;1377;584;3190
1209;1001;190;1420
4209;4144;1310;3374
750;641;199;1417
8708;8447;2338;7789
2208;1926;292;6988
3000;2850;818;6035
2000;1763;453;1259
3250;2739;398;3335
6708;5924;1155;5235
2750;2704;835;5139
7875;6628;3010;7009
6750;5505;453;9293
458;249;60;632
10084;10007;3327;9313
28584;7759;3431;8994
709;511;189;519
8917;8980;2865;7079
375;298;77;349
291;79;14;292
3917;3959;1246;2653
583;511;130;815
4292;3755;158;4678
667;669;253;4583
9292;10173;4251;8874
2709;2321;291;2753
3209;3271;824;3753
5708;5043;286;7861
875;822;321;3113
1167;1000;271;799
15791;9241;343;9338
375;189;77;268
2792;2557;622;4978
4125;3910;807;3311
5667;4455;1730;9795
2459;1780;374;4194
834;704;194;794
5958;5968;2208;5630
1792;1826;778;2330
5000;5044;1782;4049
916;876;281;1959
583;410;118;1990
8500;7654;1201;7358
7958;7135;1413;9172
1125;1083;444;1042
3292;3084;564;2530
6791;6284;1556;5192
9041;8467;2180;6189
4625;4471;1520;6594
7750;7528;2309;9959
4709;3940;102;5938
3916;3343;306;3688
5708;5553;2075;5626
11084;8413;2065;7350
8333;6042;1553;4896
1958;1233;67;2237
5083;5347;2179;4424
1500;1322;351;1189
3500;3322;1157;3594
10500;9967;2319;9666
3250;2680;172;4571
3083;3033;925;3677
1625;1793;814;1652
1875;1717;379;1640
1125;1026;405;2282
3333;3565;1570;8205
333;215;24;298
2458;2239;635;2362
2792;2358;112;5336
8500;7134;458;6685
6125;6573;2911;7857
1458;1058;32;5506
4500;3906;365;6285
8583;8447;2627;6773
8292;7735;1613;8846
4208;3732;412;3409
1625;1386;247;1400
6792;6094;1407;6173
6583;5528;225;8874
11667;9972;358;9751
8833;7957;1024;9055
7958;7342;1196;7943
542;483;95;1579
250;56;13;189
1334;1129;140;1686
3000;2594;187;3812
4292;3759;502;6600
10292;9734;2094;9429
1000;1031;414;1030
3083;3327;1575;4268
3500;4098;1997;4276
4209;3919;1223;9779
7167;5797;2445;6181
7625;6633;953;5472
2041;1794;442;1442
1209;1227;510;1207
2459;2751;1214;2527
3708;3681;1186;7016
2500;1917;585;5027
5333;4307;1505;4551
1042;728;149;1413
2292;2197;744;3404
14542;14464;4858;9988
11166;11759;4113;8944
3167;3268;1261;3318
2042;2209;1054;3065
5333;5740;2408;7393
3333;3266;474;5560
2083;1923;154;2986
2041;2232;699;1788
8583;7681;3693;7634
7416;5137;453;7030
13083;10897;973;9775
6542;5649;675;6638
7542;8377;4071;9173
2542;2289;529;3115
875;893;317;1572
5417;5053;1121;9240
208;143;54;149
7000;7293;2914;6721
3083;2854;731;2253
5125;5081;1792;3812
958;695;187;667
3042;2140;614;3421
7458;6220;2244;6941
8375;8965;4063;9862
1708;1470;97;2546
10209;10612;3747;7542
2083;2121;909;2017
3917;3938;933;3217
4750;5427;2623;7085
8625;9331;3310;9151
19708;9280;3990;8861
12667;12126;4015;9411
15584;12691;4254;8849
6250;5985;1445;7442
2750;2359;490;3392
17041;6510;2119;9108
2291;1355;71;2835
9500;8688;2020;7470
7333;6793;1642;8230
2875;3311;1514;6752
8250;2599;89;3415
583;497;145;527
6166;6745;2958;7164
5250;5147;1734;4211
3625;3418;1120;3000
4792;4187;657;6530
10709;4490;1195;7102
41709;13512;4656;9677
9208;8284;2266;5960
9958;10139;3881;9204
1125;1100;414;1425
6708;6699;2177;4937
1416;1417;570;2936
7209;5880;613;8393
4500;5212;2550;5579
3375;3023;471;3347
7625;7939;3240;7043
9041;8732;2729;7147
4042;3407;239;3264
11583;7721;305;8712
4125;3552;1461;2957
4542;3222;956;3371
8583;5807;442;5660
8791;9217;3530;7978
2000;1659;165;3780
542;440;145;509
9041;8280;1712;7680
2333;2363;1119;4153
3791;3809;1284;5585
458;369;58;309
6292;5631;882;7439
2042;2031;589;3683
1709;1690;562;1550
9417;9264;2842;6813
1041;869;253;1213
7417;7159;1853;9602
2750;2477;285;3139
6083;5810;2057;5336
1166;1109;365;946
2125;2348;963;2082
3542;3885;1613;5425
5041;5607;2016;4233
10125;10924;4573;9830
3250;3293;1349;2823
11458;10932;2754;8121
2916;2059;494;2862
3125;2298;614;2058
917;740;316;814
2125;1728;675;5698
1208;742;175;838
3709;3248;322;2910
9292;9951;3828;9449
7083;6675;1853;7875
11125;10197;2312;9724
6042;5339;550;6276
2584;2561;820;2669
958;901;362;2303
3375;2882;375;4176
666;532;226;526
750;662;261;697
9583;7356;2623;8862
13042;10044;2260;7911
6125;5295;2256;4739
6083;5509;2429;5629
750;759;316;1341
5000;4511;1079;3659
8959;8575;2475;6941
7208;7775;2876;7549
3459;1968;440;3065
11125;9457;819;9624
750;609;162;2674
2542;2705;1291;2989
1958;1664;432;1669
4583;3910;586;9385
5334;4429;318;4970
5042;3976;465;4592
458;334;36;447
7083;6258;882;9615
3167;2832;220;4726
6042;6240;2641;5438
9083;9565;4084;9195
792;656;202;511
6958;4845;664;4459
17667;9427;3159;7423
5542;4663;1134;3933
2500;1907;73;1946
417;274;59;208
2583;2220;402;2199
3541;3345;1039;2940
2500;2117;941;2153
4292;3542;1378;3800
8791;8386;1997;6424
11375;11666;3722;9986
1959;1963;787;2666
3250;3446;1494;4525
9167;8465;2476;6773
4084;3990;1388;3035
8292;7084;865;6104
917;743;221;567
1583;1560;469;1777
3875;3341;603;3745
2542;2727;1237;4070
458;318;85;373
15333;11976;3924;8506
6750;4998;194;6538
11792;10921;2533;9120
6708;7444;3596;7281
5792;6131;2740;7181
833;752;295;766
1292;1339;559;3063
9625;8204;618;8256
667;558;193;652
5375;5578;1952;6285
1958;1837;450;2246
2458;2480;801;1769
17083;6495;2776;5826
5708;4595;1573;6581
458;308;86;268
6542;6741;2721;9736
750;656;166;703
11209;7614;3554;8150
2959;2900;946;3323
250;25;12;350
1125;1245;483;1190
4125;3639;608;3482
8667;8196;2171;6502
1375;1340;614;1589
6166;5986;1754;6970
458;386;133;563
6125;6874;2838;6368
2375;2489;995;4698
6375;6426;2046;4346
9000;9136;2846;9674
8666;8859;2768;8861
4458;5093;2093;8697
5000;4948;1241;7730
11708;11380;2745;8413
9041;9954;4060;8248
5291;5677;2069;5693
9833;10435;3891;8479
1334;1345;522;1263
4708;4519;1260;3948
875;823;155;1036
7750;6567;2388;9822
5667;5829;2781;8383
11916;11903;4416;9535
1375;1214;311;4141
10500;9545;1837;8059
6792;6949;2421;6730
14584;14742;4710;9871
6667;6222;1468;8344
3792;3208;390;7246
3458;3608;1465;5813
6250;6720;3024;7810
1834;1784;540;1548
10250;10122;2953;7247
3250;3339;1484;8669
3042;2827;806;3239
2750;2875;1114;2593
10958;11468;4513;9315
1084;1137;477;1773
2333;2293;611;3427
5875;5802;1640;4739
5083;5091;1829;4562
5792;5641;1621;3890
12125;11340;3979;9024
1375;1488;502;3997
12375;12018;4440;9335
5666;4875;863;4162
4416;4216;1190;5296
6291;4664;1374;8756
375;34;10;287
5208;4225;1460;3018
8041;7473;1885;5457
6000;5452;1803;8073
9083;8498;2600;8904
14417;6893;2474;5049
4500;4166;1084;5702
834;612;259;593
8292;7366;1283;6592
5083;3706;526;3264
12083;10046;444;9416
13292;9125;1387;8642
4375;3682;643;3873
792;786;303;972
3541;3388;1138;2307
4708;4450;1214;6073
541;419;190;414
2500;1976;110;1851
8708;8745;3494;9649
17708;3694;1048;3483
11917;7533;421;8895
6042;5586;1200;6806
12250;10738;2952;9697
1542;1589;613;2624
11458;11216;3188;8929
1541;1452;570;5144
7750;6402;777;9099
6250;5767;903;6379
5084;5144;2152;6960
1792;1682;748;2929
1000;967;353;940
4792;4510;1736;7097
7083;6052;1062;5725
2167;1851;528;3891
3417;2949;598;3983
7917;7262;2400;9858
5083;3220;162;4902
875;476;33;450
4250;3194;713;3818
6125;6134;2176;6974
10750;9805;2012;8353
4167;3709;538;8042
2917;2830;1287;4416
3542;2886;239;4000
417;338;66;2016
1333;1177;310;3165
6791;7645;3589;7752
4000;3430;1283;3928
2958;2104;245;2011
